cntry,female,agea,eduyrs,race_intel,race_work,race_better,freq_contact
DE,0,55,12,0,1,1,1
DE,0,69,12,0,0,0,1
DE,1,51,13,0,0,0,1
DE,0,25,17,0,1,1,1
DE,1,54,15,0,0,0,1
DE,1,22,16,0,0,1,1
DE,1,44,13,0,0,0,1
DE,0,73,15,0,0,0,1
DE,1,80,17,0,1,1,0
DE,1,32,14,0,1,0,1
DE,1,50,13,0,0,0,1
DE,1,47,12,0,1,0,1
DE,0,61,13,0,0,0,1
DE,0,22,14,0,0,NA,1
DE,0,56,17,0,1,1,1
DE,0,73,11,0,0,0,0
DE,1,60,10,0,0,1,0
DE,0,33,13,0,1,1,1
DE,0,44,15,0,1,1,1
DE,1,80,13,0,1,1,1
DE,0,32,17,0,0,1,1
DE,0,30,15,0,1,0,1
DE,0,44,17,0,0,1,1
DE,0,57,20,0,0,NA,1
DE,1,47,15,0,0,0,1
DE,0,37,11,0,0,0,1
DE,0,24,13,0,1,1,1
DE,1,17,11,0,0,0,1
DE,0,47,18,0,0,0,1
DE,0,65,12,0,0,0,1
DE,0,22,13,0,1,1,1
DE,0,52,15,0,0,1,1
DE,1,67,23,0,0,0,1
DE,0,79,10,0,0,1,1
DE,0,36,20,0,1,0,0
DE,0,34,13,1,0,0,1
DE,0,62,8,0,0,0,0
DE,0,28,14,0,0,0,1
DE,1,34,12,0,1,1,1
DE,1,28,12,0,0,0,1
DE,0,46,13,0,0,0,0
DE,1,56,14,0,0,0,1
DE,0,51,15,0,0,1,0
DE,0,17,11,NA,NA,NA,1
DE,1,45,12,0,1,1,1
DE,0,59,22,0,0,0,1
DE,1,82,11,0,0,0,0
DE,0,60,17,0,0,1,1
DE,1,36,12,0,0,0,1
DE,0,50,14,0,0,0,1
DE,1,64,10,0,1,1,1
DE,1,66,15,0,1,0,1
DE,1,22,12,0,1,1,1
DE,1,72,13,0,0,1,1
DE,1,81,16,1,1,1,1
DE,1,70,10,0,0,0,1
DE,0,50,14,0,0,1,1
DE,1,77,11,0,1,1,0
DE,0,48,17,0,0,0,1
DE,0,54,15,0,0,0,1
DE,1,57,14,0,0,0,1
DE,1,49,14,1,1,1,1
DE,1,16,11,0,0,0,1
DE,1,50,15,0,0,1,1
DE,0,74,19,0,1,0,0
DE,0,35,16,0,1,0,1
DE,0,46,19,0,0,0,1
DE,1,33,17,0,0,1,1
DE,1,53,13,0,1,0,1
DE,0,74,16,0,1,1,1
DE,1,51,13,0,1,0,1
DE,0,47,17,0,0,0,1
DE,1,86,8,1,NA,NA,0
DE,0,33,13,1,1,1,1
DE,0,39,18,0,0,1,1
DE,0,58,8,0,0,NA,0
DE,0,54,16,0,1,1,1
DE,0,41,20,0,0,0,1
DE,0,43,12,1,1,0,1
DE,1,42,16,0,0,0,1
DE,0,53,20,0,1,0,1
DE,1,35,12,0,1,1,1
DE,1,43,23,0,1,1,1
DE,1,69,11,NA,NA,NA,0
DE,0,47,16,0,1,1,1
DE,0,50,16,1,1,0,1
DE,1,75,8,0,0,0,1
DE,1,58,17,0,0,1,1
DE,0,62,21,0,0,1,1
DE,0,69,15,1,1,0,1
DE,0,85,16,0,0,1,1
DE,0,17,11,0,0,0,1
DE,0,58,12,0,1,0,1
DE,0,67,21,0,0,0,1
DE,0,16,10,0,1,0,1
DE,1,30,13,0,0,0,1
DE,0,47,18,0,0,0,1
DE,1,54,13,0,0,1,0
DE,0,43,26,0,0,1,1
DE,0,62,13,0,0,0,0
DE,0,19,13,0,1,0,1
DE,0,49,12,1,0,0,1
DE,0,65,12,0,1,1,1
DE,1,66,8,0,0,NA,0
DE,1,47,12,0,0,1,1
DE,0,69,24,0,1,1,0
DE,1,52,13,0,0,0,0
DE,0,49,18,0,1,1,1
DE,1,51,15,0,0,1,1
DE,1,88,12,0,0,NA,1
DE,0,16,11,0,1,1,1
DE,0,77,11,0,0,0,0
DE,0,75,8,0,0,0,1
DE,0,61,12,0,0,0,0
DE,1,19,11,0,1,0,1
DE,0,70,11,0,0,0,1
DE,0,60,13,0,0,1,1
DE,0,58,12,0,NA,1,0
DE,1,20,12,0,0,1,1
DE,0,80,13,0,0,1,0
DE,0,77,14,0,0,0,0
DE,1,48,18,0,0,0,1
DE,0,61,16,0,0,0,1
DE,0,53,15,0,0,0,1
DE,1,17,11,0,0,0,1
DE,1,48,13,0,0,1,1
DE,1,84,9,0,0,0,0
DE,0,52,18,0,0,0,1
DE,1,22,15,0,1,1,1
DE,1,39,13,0,1,0,1
DE,0,34,18,0,1,0,1
DE,0,62,18,0,1,1,1
DE,0,71,21,0,0,0,1
DE,0,68,15,0,0,0,1
DE,1,82,17,0,0,1,1
DE,1,80,9,0,1,0,0
DE,0,53,12,0,1,0,0
DE,1,65,9,0,1,1,1
DE,1,69,11,0,0,0,1
DE,1,64,13,0,1,1,1
DE,1,44,10,0,1,1,1
DE,0,60,13,0,1,0,1
DE,0,49,13,0,0,1,1
DE,1,33,14,0,1,1,1
DE,0,26,15,NA,NA,NA,0
DE,1,64,11,0,1,1,0
DE,0,69,11,1,1,1,1
DE,1,17,11,0,0,1,1
DE,0,19,12,0,1,1,1
DE,0,46,16,0,0,1,1
DE,0,57,15,0,0,0,1
DE,0,45,14,0,0,0,1
DE,1,51,16,0,0,0,1
DE,0,68,12,0,0,0,1
DE,1,39,16,0,0,0,1
DE,0,71,14,0,0,1,1
DE,1,62,12,0,1,0,0
DE,0,73,13,1,0,1,1
DE,1,20,14,0,1,0,1
DE,1,35,14,0,1,0,0
DE,1,36,23,0,0,0,1
DE,0,38,12,0,0,0,1
DE,0,54,15,0,0,0,1
DE,1,25,5,0,0,0,1
DE,0,77,20,1,1,1,0
DE,0,73,19,0,0,1,1
DE,0,44,12,0,1,0,1
DE,1,74,13,0,0,0,1
DE,1,88,15,0,0,NA,0
DE,0,66,10,0,0,0,1
DE,0,39,14,0,0,0,1
DE,1,76,11,0,0,0,0
DE,1,62,15,0,1,0,0
DE,1,69,12,0,1,0,0
DE,0,63,12,0,0,0,1
DE,0,23,13,0,0,1,1
DE,0,65,12,0,1,0,1
DE,0,78,11,0,0,0,1
DE,1,21,14,0,0,0,1
DE,1,59,21,0,1,0,1
DE,1,33,22,0,0,0,1
DE,1,48,13,0,0,0,1
DE,1,33,15,0,1,0,1
DE,1,17,11,0,0,0,1
DE,1,36,14,0,0,0,0
DE,0,19,11,0,0,0,1
DE,1,67,13,0,0,1,1
DE,1,46,14,0,1,0,1
DE,1,84,9,1,0,1,1
DE,1,58,13,0,1,0,1
DE,1,48,14,0,NA,1,0
DE,0,62,15,0,1,0,1
DE,1,28,11,0,0,0,1
DE,1,61,13,0,1,1,0
DE,1,69,9,0,1,0,1
DE,0,66,17,0,1,1,1
DE,0,33,15,1,1,1,1
DE,1,48,15,0,0,0,1
DE,0,20,12,0,0,0,1
DE,1,56,25,0,0,0,1
DE,0,62,17,1,1,0,1
DE,1,20,13,0,1,0,1
DE,1,74,11,0,0,1,1
DE,1,59,12,0,0,0,1
DE,0,70,16,0,1,1,1
DE,1,60,12,0,1,1,1
DE,1,50,15,0,0,0,1
DE,1,61,22,0,0,0,1
DE,1,72,14,NA,0,0,0
DE,1,31,19,0,0,0,1
DE,1,47,12,0,0,1,1
DE,0,73,11,0,NA,0,1
DE,1,49,17,0,0,0,1
DE,1,15,10,0,1,0,1
DE,0,15,9,0,0,0,1
DE,1,49,16,0,0,0,1
DE,0,17,10,0,1,NA,1
DE,0,49,14,0,1,1,1
DE,1,50,15,0,1,0,1
DE,0,59,14,0,1,1,1
DE,0,30,12,0,1,0,1
DE,1,48,13,0,0,0,0
DE,0,21,14,1,1,1,1
DE,0,36,12,0,0,0,1
DE,1,65,15,0,1,1,1
DE,1,44,11,0,0,0,1
DE,0,67,13,0,1,1,1
DE,0,31,20,0,0,0,1
DE,0,49,15,1,0,0,0
DE,1,16,11,1,1,1,1
DE,0,17,11,0,1,1,1
DE,1,39,20,1,1,1,0
DE,0,35,12,0,0,0,1
DE,1,54,15,1,1,1,0
DE,0,NA,9,1,1,1,1
DE,0,62,11,0,0,1,0
DE,1,26,15,0,1,1,1
DE,0,24,16,0,0,0,1
DE,1,70,16,0,0,0,1
DE,0,86,11,1,1,0,0
DE,1,58,10,0,0,0,1
DE,1,73,12,0,0,1,0
DE,0,51,9,0,0,0,1
DE,1,40,17,0,0,0,1
DE,1,27,18,0,0,0,1
DE,0,62,17,0,1,0,1
DE,1,44,18,0,1,0,1
DE,1,71,8,0,NA,0,1
DE,0,16,10,0,0,0,1
DE,1,45,18,0,0,0,1
DE,0,29,18,0,1,0,1
DE,0,61,19,0,0,0,0
DE,1,57,17,0,0,1,0
DE,0,42,12,0,0,0,1
DE,1,38,12,0,0,1,1
DE,0,66,10,0,1,1,1
DE,0,44,18,0,1,1,1
DE,1,58,17,0,0,0,1
DE,1,52,14,0,1,1,1
DE,0,55,15,0,0,0,1
DE,1,41,24,0,0,0,1
DE,1,90,12,0,0,0,1
DE,1,80,12,0,NA,0,1
DE,1,85,11,0,0,0,1
DE,1,60,16,0,0,0,1
DE,1,51,27,0,0,1,1
DE,0,16,10,0,1,0,1
DE,1,26,17,0,0,0,1
DE,0,41,15,0,0,0,1
DE,1,20,13,0,0,0,1
DE,1,60,8,0,0,0,0
DE,1,53,18,0,0,0,1
DE,1,75,14,0,0,0,0
DE,1,64,18,0,0,0,0
DE,1,54,13,0,0,0,1
DE,1,55,14,0,1,0,0
DE,1,46,15,0,0,NA,1
DE,0,86,15,0,0,0,0
DE,1,45,18,0,0,0,1
DE,1,65,15,0,0,1,1
DE,0,67,18,0,1,0,1
DE,0,58,13,0,0,0,1
DE,1,74,16,1,0,0,1
DE,1,64,16,0,0,0,1
DE,1,42,11,0,1,0,1
DE,1,61,15,0,0,1,1
DE,0,32,16,0,1,1,1
DE,0,38,17,0,0,1,1
DE,1,80,13,0,1,0,0
DE,0,39,14,0,1,1,1
DE,1,66,11,0,1,0,1
DE,0,49,15,0,0,0,1
DE,1,25,18,0,0,0,1
DE,0,NA,16,0,0,1,NA
DE,1,45,12,1,1,1,0
DE,0,42,13,0,0,0,0
DE,1,68,11,1,0,0,0
DE,1,26,16,1,1,0,1
DE,1,64,13,0,0,0,0
DE,1,20,14,0,0,1,1
DE,0,53,14,0,1,0,1
DE,0,29,9,0,1,0,1
DE,1,16,10,0,1,1,1
DE,1,32,13,0,1,1,1
DE,0,85,13,NA,NA,NA,0
DE,0,43,13,0,0,0,1
DE,0,76,11,0,0,0,0
DE,1,52,13,0,0,1,1
DE,0,26,13,0,1,1,1
DE,1,63,15,0,0,0,1
DE,1,56,12,0,0,0,0
DE,1,70,11,0,0,1,1
DE,1,55,17,0,0,0,1
DE,0,45,12,0,0,1,1
DE,1,57,10,0,0,0,0
DE,0,76,14,0,0,0,0
DE,0,63,12,1,1,1,1
DE,0,62,12,0,1,1,0
DE,0,68,11,0,1,1,1
DE,1,56,16,0,1,0,1
DE,1,55,11,0,0,1,0
DE,0,51,20,0,0,0,1
DE,1,72,11,0,0,0,1
DE,1,34,9,1,0,0,1
DE,0,70,14,0,0,1,1
DE,1,48,13,0,1,1,1
DE,1,48,18,0,0,0,1
DE,1,23,17,0,1,1,1
DE,1,90,20,0,0,0,0
DE,0,51,12,1,1,1,1
DE,1,59,12,0,1,0,1
DE,0,81,15,0,1,0,0
DE,0,29,14,0,0,0,1
DE,1,72,18,0,0,0,1
DE,1,63,15,0,0,0,1
DE,0,23,14,0,0,0,1
DE,0,60,9,0,1,1,0
DE,0,64,8,0,0,1,1
DE,1,21,10,0,1,0,1
DE,1,48,14,0,0,0,1
DE,1,61,9,0,0,0,1
DE,0,62,18,0,1,0,1
DE,1,61,8,1,1,1,1
DE,1,26,13,0,0,0,0
DE,1,84,8,0,1,1,1
DE,1,59,16,0,0,1,0
DE,0,40,13,0,0,0,1
DE,1,49,15,0,0,1,1
DE,1,49,12,0,0,0,1
DE,1,60,14,NA,NA,NA,0
DE,0,54,19,0,0,1,1
DE,0,63,11,0,0,1,1
DE,0,63,17,0,0,0,1
DE,0,28,19,0,0,0,1
DE,0,55,15,0,0,0,1
DE,0,62,15,0,0,0,1
DE,0,46,15,0,0,1,1
DE,1,44,13,0,1,1,1
DE,1,50,13,0,0,0,1
DE,0,57,12,0,0,0,1
DE,0,63,13,0,0,0,0
DE,0,18,11,0,0,1,1
DE,0,74,11,0,1,0,0
DE,1,46,20,0,1,0,1
DE,1,28,15,0,0,NA,1
DE,0,54,12,0,0,0,1
DE,1,63,13,0,1,0,1
DE,1,19,12,0,0,0,1
DE,1,28,22,0,0,0,1
DE,1,71,11,0,0,1,1
DE,0,44,12,0,1,0,1
DE,0,30,14,0,1,0,1
DE,1,67,11,0,0,0,1
DE,1,55,18,0,0,0,1
DE,1,51,16,0,0,0,1
DE,0,33,16,0,0,0,1
DE,1,17,11,0,1,1,1
DE,0,42,11,0,0,0,1
DE,1,93,13,0,1,1,1
DE,1,44,13,1,0,1,1
DE,0,66,14,0,0,0,1
DE,1,33,15,0,1,1,1
DE,1,16,10,0,0,0,1
DE,0,58,12,0,0,1,0
DE,0,66,16,0,0,0,0
DE,0,77,16,0,0,0,1
DE,1,46,13,0,0,0,1
DE,1,68,19,0,0,0,0
DE,1,62,12,0,0,0,0
DE,1,18,12,0,1,1,1
DE,1,41,14,0,0,0,1
DE,0,24,13,0,0,1,1
DE,0,59,10,0,1,0,0
DE,0,61,12,0,0,1,1
DE,1,18,12,0,0,1,1
DE,1,54,12,0,1,0,1
DE,0,82,8,0,0,0,0
DE,1,35,17,0,0,0,1
DE,1,28,13,0,0,0,1
DE,0,44,14,0,1,1,1
DE,1,41,13,1,1,1,1
DE,1,51,12,0,1,0,0
DE,0,27,18,0,1,1,1
DE,1,74,12,0,0,NA,1
DE,0,39,13,0,1,0,1
DE,1,27,15,0,1,0,1
DE,1,83,11,0,0,0,1
DE,1,53,13,0,0,0,1
DE,1,51,17,0,0,0,1
DE,0,44,18,0,0,1,1
DE,0,59,14,1,1,1,1
DE,0,36,17,0,0,0,1
DE,0,33,10,0,0,1,1
DE,1,77,11,0,1,1,0
DE,1,38,9,0,0,0,1
DE,1,38,12,0,0,0,0
DE,0,47,12,0,1,0,1
DE,1,31,16,1,1,0,1
DE,0,83,11,NA,1,1,0
DE,1,46,14,0,1,1,0
DE,1,59,11,0,0,0,0
DE,0,74,13,0,1,0,0
DE,1,76,4,0,0,0,0
DE,1,51,16,0,0,1,1
DE,1,61,12,0,0,0,1
DE,0,47,12,0,0,1,1
DE,1,69,8,NA,NA,NA,0
DE,1,47,13,0,0,0,1
DE,0,54,14,0,0,0,1
DE,1,50,14,0,1,1,1
DE,0,67,15,0,1,0,1
DE,1,64,10,0,0,0,1
DE,1,41,10,0,0,1,1
DE,0,35,20,0,0,0,1
DE,1,62,18,NA,1,0,1
DE,0,28,15,0,1,0,1
DE,1,28,12,0,1,1,1
DE,0,19,13,0,1,0,1
DE,0,55,11,0,0,0,1
DE,1,47,15,0,1,0,1
DE,0,47,12,0,0,0,1
DE,0,29,20,0,0,0,1
DE,0,61,11,0,0,0,1
DE,1,18,12,0,0,0,1
DE,0,35,17,0,0,0,1
DE,0,75,17,0,1,0,1
DE,1,18,13,0,0,0,1
DE,1,35,13,0,1,0,1
DE,0,60,15,0,0,1,1
DE,0,70,11,1,0,1,1
DE,1,65,17,0,1,1,1
DE,1,86,12,0,1,1,1
DE,1,47,21,0,0,1,1
DE,0,34,22,0,1,0,1
DE,0,19,13,0,1,0,1
DE,0,63,11,0,0,0,0
DE,1,27,20,0,0,0,1
DE,0,46,22,0,1,0,1
DE,0,15,10,0,1,0,1
DE,1,71,8,1,1,1,1
DE,1,32,13,0,0,0,1
DE,1,50,24,0,0,0,1
DE,0,35,16,0,1,1,1
DE,0,58,12,0,1,1,1
DE,0,73,11,0,0,1,1
DE,1,59,15,0,1,1,1
DE,1,22,14,0,0,0,1
DE,1,63,11,0,0,1,1
DE,1,61,12,0,0,1,1
DE,0,57,12,0,0,1,0
DE,0,58,11,0,1,1,1
DE,1,17,11,0,1,0,1
DE,1,49,15,1,1,0,1
DE,1,52,14,0,0,0,1
DE,1,45,16,0,0,0,1
DE,0,51,15,0,0,0,1
DE,0,53,20,0,0,0,1
DE,0,65,17,0,0,0,0
DE,0,47,19,0,0,0,1
DE,0,47,19,0,0,0,1
DE,0,64,16,NA,NA,1,0
DE,1,54,18,0,1,0,1
DE,0,39,8,0,1,0,0
DE,1,44,10,0,0,1,1
DE,0,58,12,0,0,1,1
DE,0,50,13,1,0,1,0
DE,1,72,13,0,0,0,1
DE,0,62,19,0,0,0,1
DE,1,70,12,1,1,1,0
DE,1,68,13,0,1,1,1
DE,0,55,18,0,0,0,1
DE,1,73,13,0,0,1,1
DE,0,50,15,0,0,1,0
DE,0,46,17,1,1,0,1
DE,1,18,12,0,0,0,1
DE,1,52,15,0,0,0,1
DE,0,76,NA,0,0,0,1
DE,1,81,9,0,0,0,0
DE,1,65,12,0,0,0,1
DE,1,51,8,0,1,0,1
DE,0,24,16,0,0,0,1
DE,0,68,11,1,0,0,1
DE,0,75,12,0,0,0,1
DE,0,57,14,0,0,0,1
DE,1,21,14,0,0,1,1
DE,0,21,14,0,1,0,1
DE,0,54,12,0,0,0,1
DE,0,21,16,0,0,0,1
DE,1,60,12,0,0,0,1
DE,1,28,17,0,1,1,1
DE,0,57,12,0,0,0,1
DE,0,46,18,0,0,1,1
DE,0,61,13,1,1,0,1
DE,0,38,14,0,1,1,1
DE,1,59,13,1,1,1,1
DE,0,29,12,0,0,1,1
DE,1,54,11,0,1,NA,1
DE,1,57,12,0,0,0,1
DE,0,29,15,0,1,1,1
DE,0,71,10,1,1,1,1
DE,1,49,13,0,0,NA,1
DE,0,77,9,0,0,0,0
DE,1,55,12,0,0,0,1
DE,0,38,19,0,0,0,1
DE,0,43,11,0,0,0,1
DE,0,46,16,0,0,0,1
DE,1,58,13,0,0,1,1
DE,1,63,18,0,NA,0,1
DE,0,27,20,0,1,0,1
DE,0,65,13,0,0,0,1
DE,0,21,14,0,0,0,1
DE,0,51,16,0,0,NA,1
DE,0,73,14,0,0,0,0
DE,1,58,14,1,1,1,0
DE,0,30,17,0,0,0,1
DE,1,32,17,0,1,0,1
DE,0,41,16,0,0,0,1
DE,0,27,15,0,0,0,1
DE,0,49,15,0,0,1,1
DE,0,27,13,0,1,0,1
DE,0,54,15,0,1,0,1
DE,0,63,16,1,1,1,0
DE,1,73,11,0,1,1,1
DE,1,86,13,1,1,1,1
DE,0,28,20,0,0,1,1
DE,0,23,15,0,1,1,1
DE,0,40,16,0,1,0,0
DE,1,27,18,0,0,0,1
DE,1,31,18,0,1,1,1
DE,1,50,16,0,0,0,1
DE,0,42,21,0,1,0,1
DE,0,15,9,0,0,1,1
DE,1,53,12,0,0,1,1
DE,1,19,12,0,1,0,1
DE,0,40,14,0,1,0,1
DE,0,27,18,0,1,0,1
DE,1,70,12,0,1,1,1
DE,0,26,19,0,0,0,1
DE,0,34,16,0,0,1,1
DE,0,53,5,0,0,0,1
DE,1,19,11,0,0,0,1
DE,1,45,20,0,0,0,1
DE,0,52,23,0,0,0,1
DE,0,26,18,0,1,1,1
DE,0,52,13,0,0,0,1
DE,1,41,13,0,0,1,1
DE,0,92,8,0,0,0,1
DE,1,19,13,0,1,1,1
DE,1,74,11,0,1,0,0
DE,1,16,NA,0,0,NA,1
DE,1,81,10,0,0,1,1
DE,1,71,17,0,1,0,0
DE,0,19,13,0,0,0,1
DE,1,63,11,0,0,0,1
DE,0,19,14,0,0,NA,1
DE,0,18,12,0,1,1,1
DE,1,55,14,0,0,0,1
DE,1,51,13,0,0,0,0
DE,1,82,14,0,0,0,1
DE,0,66,12,1,1,1,1
DE,0,42,12,0,1,0,0
DE,0,44,15,0,0,1,1
DE,0,27,12,0,0,0,1
DE,0,69,17,0,1,1,1
DE,0,53,12,0,0,0,0
DE,1,70,12,0,0,1,0
DE,1,87,8,0,0,1,0
DE,0,19,13,0,0,1,1
DE,0,28,13,0,1,0,1
DE,0,56,16,0,0,0,1
DE,0,66,11,0,1,0,1
DE,0,21,13,0,1,1,0
DE,0,47,20,0,0,0,1
DE,1,45,14,0,1,0,0
DE,0,57,12,0,0,0,1
DE,0,64,17,NA,NA,1,1
DE,1,59,15,0,1,1,1
DE,1,64,12,0,0,0,1
DE,0,55,12,0,0,0,1
DE,1,75,19,0,1,NA,1
DE,0,75,10,0,1,0,1
DE,0,50,20,0,0,0,1
DE,1,36,20,0,0,0,1
DE,0,50,12,0,0,NA,1
DE,1,57,13,0,1,0,1
DE,1,67,10,0,1,0,1
DE,1,29,15,0,1,1,1
DE,0,51,8,0,1,1,1
DE,1,44,11,0,0,1,1
DE,0,30,14,0,0,0,1
DE,0,36,18,1,1,1,1
DE,1,26,15,0,0,1,1
DE,1,31,13,0,1,1,1
DE,1,93,16,NA,1,0,0
DE,0,62,16,1,1,1,1
DE,0,46,20,0,0,0,1
DE,1,63,15,0,0,0,0
DE,1,45,14,0,1,0,0
DE,1,51,16,0,0,1,0
DE,0,36,12,0,0,1,1
DE,0,31,17,0,0,0,1
DE,1,28,20,0,0,0,1
DE,0,17,NA,0,0,0,1
DE,1,61,13,0,0,0,0
DE,0,41,13,0,0,1,1
DE,0,25,16,0,1,1,1
DE,0,73,19,0,0,0,1
DE,0,23,10,0,1,0,1
DE,1,70,14,NA,NA,0,0
DE,1,20,13,0,1,0,1
DE,1,49,16,0,0,0,1
DE,1,53,12,0,1,0,1
DE,0,31,16,0,1,0,1
DE,0,48,12,0,1,NA,1
DE,1,71,10,0,0,0,0
DE,1,29,11,0,1,0,1
DE,1,82,21,0,0,1,1
DE,1,49,18,0,0,0,1
DE,1,86,10,NA,NA,NA,0
DE,0,51,12,0,0,0,1
DE,0,65,17,0,1,1,1
DE,0,38,19,0,0,1,1
DE,0,42,16,0,0,0,1
DE,1,15,10,0,0,0,1
DE,0,47,15,1,1,1,1
DE,1,35,16,0,1,1,1
DE,0,30,13,0,1,1,1
DE,1,45,14,1,1,1,0
DE,0,38,19,0,0,0,1
DE,1,76,11,0,0,1,0
DE,1,37,12,0,1,0,0
DE,1,51,16,0,1,0,1
DE,0,27,13,0,0,0,1
DE,0,39,27,0,0,1,1
DE,0,48,20,0,0,0,1
DE,1,22,15,0,0,0,1
DE,1,37,20,0,0,0,1
DE,0,18,12,0,1,0,1
DE,1,49,12,0,0,NA,1
DE,0,66,11,0,0,0,1
DE,1,61,14,0,0,0,1
DE,1,48,15,0,0,0,1
DE,1,102,10,0,0,0,0
DE,1,17,11,0,0,NA,1
DE,0,64,14,1,1,1,1
DE,1,77,12,0,0,1,1
DE,1,57,13,0,0,1,1
DE,1,38,12,0,0,0,1
DE,1,49,16,0,0,0,1
DE,0,47,12,0,0,NA,1
DE,0,73,17,1,0,0,1
DE,0,66,8,0,0,0,1
DE,1,25,13,0,0,0,1
DE,1,63,11,0,1,0,0
DE,0,56,16,0,0,1,1
DE,1,58,17,0,1,1,1
DE,1,17,10,0,0,0,1
DE,0,64,17,0,0,0,0
DE,1,21,14,0,0,0,1
DE,1,54,12,0,0,0,1
DE,0,62,15,0,1,0,1
DE,1,53,12,0,1,0,1
DE,0,23,18,0,0,0,1
DE,0,40,17,0,0,1,1
DE,0,75,10,0,0,1,0
DE,1,75,10,0,1,0,0
DE,0,77,10,0,0,1,0
DE,1,27,21,0,0,0,1
DE,1,77,12,0,0,0,1
DE,0,69,16,0,0,0,0
DE,1,39,14,0,0,0,0
DE,0,72,10,0,0,1,0
DE,0,21,16,0,1,0,1
DE,1,22,15,0,0,0,1
DE,0,24,15,0,0,0,1
DE,0,51,15,0,0,NA,0
DE,1,59,20,0,0,NA,1
DE,0,50,13,0,1,1,1
DE,0,73,19,0,0,0,0
DE,1,45,17,0,0,0,1
DE,0,58,12,0,1,0,1
DE,1,17,10,0,0,0,1
DE,1,36,20,0,1,0,1
DE,0,65,11,0,0,0,1
DE,1,48,13,1,1,0,1
DE,0,58,12,0,0,0,0
DE,1,60,15,0,0,1,1
DE,1,20,13,0,0,0,0
DE,1,55,15,0,1,1,1
DE,1,52,12,0,0,0,0
DE,0,77,16,0,1,1,1
DE,1,37,14,0,1,1,1
DE,0,50,10,0,1,1,1
DE,0,45,20,0,1,0,1
DE,1,46,13,0,0,0,1
DE,0,82,11,0,NA,1,1
DE,1,25,14,0,1,1,1
DE,0,43,13,0,1,1,1
DE,1,41,13,0,0,0,1
DE,0,40,14,1,1,1,1
DE,1,19,11,0,1,1,1
DE,1,57,15,0,1,0,1
DE,0,36,13,0,0,0,1
DE,0,66,21,0,0,1,1
DE,0,72,19,0,1,0,1
DE,1,43,19,0,0,0,1
DE,1,60,17,0,0,1,1
DE,0,58,15,0,1,0,1
DE,0,28,19,0,1,0,1
DE,1,39,14,0,1,0,1
DE,1,58,13,0,0,0,1
DE,1,52,12,0,1,0,1
DE,1,65,9,0,1,1,1
DE,1,37,15,0,0,0,1
DE,0,65,11,0,NA,1,0
DE,0,49,16,0,1,1,1
DE,0,86,8,0,NA,0,0
DE,0,48,14,0,1,0,0
DE,0,50,20,0,0,NA,1
DE,1,59,12,1,0,0,0
DE,0,40,17,0,0,0,1
DE,1,33,20,0,0,0,1
DE,1,57,12,0,0,1,1
DE,1,59,18,0,0,0,1
DE,1,50,14,0,1,1,1
DE,0,46,16,0,0,1,1
DE,0,50,12,1,0,1,1
DE,1,18,13,0,0,0,1
DE,0,60,20,0,0,0,1
DE,1,84,12,1,0,1,0
DE,1,70,17,0,0,1,0
DE,1,38,13,0,1,1,0
DE,0,65,15,0,0,0,0
DE,1,17,11,0,0,0,1
DE,0,53,14,0,1,1,1
DE,0,65,16,0,0,0,0
DE,1,74,22,0,1,0,0
DE,1,63,10,0,0,0,1
DE,0,70,12,0,0,1,0
DE,1,68,14,0,0,0,1
DE,1,57,15,0,0,1,0
DE,0,17,12,0,1,1,1
DE,1,30,15,0,0,0,1
DE,0,54,20,0,0,0,1
DE,0,72,12,0,1,1,1
DE,0,65,16,0,0,1,1
DE,1,65,13,0,0,0,1
DE,1,49,16,0,1,0,1
DE,1,71,13,0,1,0,1
DE,0,38,16,0,0,NA,1
DE,1,45,20,0,0,0,1
DE,0,48,13,0,1,1,0
DE,1,54,10,0,0,0,1
DE,1,56,18,0,0,0,1
DE,1,45,15,0,0,0,0
DE,0,49,25,0,0,0,1
DE,0,47,12,0,0,0,1
DE,1,25,12,0,0,1,1
DE,1,60,14,0,0,1,1
DE,0,37,14,0,1,0,1
DE,0,43,12,0,0,0,1
DE,1,66,11,0,0,0,1
DE,1,50,13,0,0,0,1
DE,0,44,19,0,0,0,1
DE,0,26,17,0,0,0,1
DE,0,29,13,1,1,1,1
DE,1,25,15,0,1,1,1
DE,0,59,16,0,0,0,1
DE,1,35,18,0,0,0,0
DE,1,49,15,0,NA,0,1
DE,0,51,15,0,0,0,1
DE,1,24,18,0,0,0,1
DE,1,42,10,0,1,0,1
DE,0,16,10,0,1,1,1
DE,1,20,15,0,1,0,1
DE,1,29,15,0,0,1,1
DE,1,62,17,0,0,NA,1
DE,1,24,13,0,0,1,0
DE,1,34,15,0,0,NA,1
DE,1,19,12,0,0,0,1
DE,1,80,11,NA,0,1,1
DE,0,62,11,0,1,1,1
DE,0,55,17,0,0,1,1
DE,0,35,17,0,0,0,1
DE,0,43,12,0,0,0,1
DE,1,52,11,0,1,0,1
DE,1,87,8,0,0,1,1
DE,1,65,18,0,0,0,1
DE,1,52,13,0,0,0,1
DE,1,73,16,0,0,0,1
DE,0,66,13,NA,1,1,1
DE,1,23,15,0,0,1,1
DE,0,42,19,0,0,1,1
DE,1,31,13,0,0,1,1
DE,1,46,13,0,0,0,0
DE,1,74,13,0,0,0,1
