"","Start_Year","District","Just_Seat_Num","Winner_Name","fund_perc","fund_perc_alt","Total_Rs","Ruling_Party_Margin","same_party","Vic_Mar","Previous_MNA","Previous_MNA_Terms","Min_CurrentOrPast","Min_CurrentOrPast_Imp","Election_Year","Turnout_perc","Reg_Voters","Rej_Votes","Num_Cand","ENP_Method1","MofV_sq","MofV_cu","RP_Margin_quar","pmln_gov","zero_to_elec"
"521",2008,"Lahore",127,"Chaudhry Naseer Ahmed Bhutta",100,100,10,-0.338001906981672,0,0.338001906981672,0,0,0,0,2008,33.8218432,279080,1338,11,2.447137107,0.114245289123247,-0.0386151255873299,0.0130519860868543,0,1
"522",2009,"Lahore",127,"Chaudhry Naseer Ahmed Bhutta",200,100,20,-0.338001906981672,0,0.338001906981672,0,0,0,0,2008,33.8218432,279080,1338,11,2.447137107,0.114245289123247,-0.0386151255873299,0.0130519860868543,0,0
"523",2010,"Lahore",127,"Chaudhry Naseer Ahmed Bhutta",100,100,10,-0.338001906981672,0,0.338001906981672,0,0,0,0,2008,33.8218432,279080,1338,11,2.447137107,0.114245289123247,-0.0386151255873299,0.0130519860868543,0,0
"524",2011,"Lahore",127,"Chaudhry Naseer Ahmed Bhutta",100,100,10,-0.338001906981672,0,0.338001906981672,0,0,0,0,2008,33.8218432,279080,1338,11,2.447137107,0.114245289123247,-0.0386151255873299,0.0130519860868543,0,0
"525",2012,"Lahore",127,"Chaudhry Naseer Ahmed Bhutta",100,100,10,-0.338001906981672,0,0.338001906981672,0,0,0,0,2008,33.8218432,279080,1338,11,2.447137107,0.114245289123247,-0.0386151255873299,0.0130519860868543,0,0
"526",2008,"Lahore",128,"Malik Muhammad Afzal Khokhar",100,100,10,-0.224280951393431,0,0.224280951393431,0,0,0,0,2008,45.54632411,275267,2757,8,2.477820553,0.0503019451579426,-0.0112817681169635,0.00253028568667266,0,1
"527",2009,"Lahore",128,"Malik Muhammad Afzal Khokhar",130,100,13,-0.224280951393431,0,0.224280951393431,0,0,0,0,2008,45.54632411,275267,2757,8,2.477820553,0.0503019451579426,-0.0112817681169635,0.00253028568667266,0,0
"528",2010,"Lahore",128,"Malik Muhammad Afzal Khokhar",55,55,5.5,-0.224280951393431,0,0.224280951393431,0,0,0,0,2008,45.54632411,275267,2757,8,2.477820553,0.0503019451579426,-0.0112817681169635,0.00253028568667266,0,0
"529",2011,"Lahore",128,"Malik Muhammad Afzal Khokhar",100,100,10,-0.224280951393431,0,0.224280951393431,0,0,0,0,2008,45.54632411,275267,2757,8,2.477820553,0.0503019451579426,-0.0112817681169635,0.00253028568667266,0,0
"530",2012,"Lahore",128,"Malik Muhammad Afzal Khokhar",0,0,0,-0.224280951393431,0,0.224280951393431,0,0,0,0,2008,45.54632411,275267,2757,8,2.477820553,0.0503019451579426,-0.0112817681169635,0.00253028568667266,0,0
"531",2008,"Lahore",129,"Tariq Shabbir",0,0,0,0.0784782744347609,1,0.0784782744347609,0,0,0,0,2008,47.85328589,200935,2437,8,3.07375169,0.00615883955825765,0.000483335101052605,3.79313047043592e-05,0,1
"532",2009,"Lahore",129,"Tariq Shabbir",52,52,5.2,0.0784782744347609,1,0.0784782744347609,0,0,0,0,2008,47.85328589,200935,2437,8,3.07375169,0.00615883955825765,0.000483335101052605,3.79313047043592e-05,0,0
"533",2010,"Lahore",129,"Tariq Shabbir",0,0,0,0.0784782744347609,1,0.0784782744347609,0,0,0,0,2008,47.85328589,200935,2437,8,3.07375169,0.00615883955825765,0.000483335101052605,3.79313047043592e-05,0,0
"534",2011,"Lahore",129,"Tariq Shabbir",80,80,8,0.0784782744347609,1,0.0784782744347609,0,0,0,0,2008,47.85328589,200935,2437,8,3.07375169,0.00615883955825765,0.000483335101052605,3.79313047043592e-05,0,0
"535",2012,"Lahore",129,"Tariq Shabbir",100,100,10,0.0784782744347609,1,0.0784782744347609,0,0,0,0,2008,47.85328589,200935,2437,8,3.07375169,0.00615883955825765,0.000483335101052605,3.79313047043592e-05,0,0
"536",2008,"Lahore",130,"Samina Khalid Ghurki",54.86,54.86,5.486,0.0369343759800104,1,0.0369343759800103,1,2,0,0,2008,43.62837912,226575,0,7,2.544046356,0.00136414812903277,5.0383959890124e-05,1.8609001179436e-06,0,1
"537",2009,"Lahore",130,"Samina Khalid Ghurki",214.41,100,21.441,0.0369343759800104,1,0.0369343759800103,1,2,0,0,2008,43.62837912,226575,0,7,2.544046356,0.00136414812903277,5.0383959890124e-05,1.8609001179436e-06,0,0
"538",2010,"Lahore",130,"Samina Khalid Ghurki",0,0,0,0.0369343759800104,1,0.0369343759800103,1,2,0,0,2008,43.62837912,226575,0,7,2.544046356,0.00136414812903277,5.0383959890124e-05,1.8609001179436e-06,0,0
"539",2011,"Lahore",130,"Samina Khalid Ghurki",90,90,9,0.0369343759800104,1,0.0369343759800103,1,2,0,0,2008,43.62837912,226575,0,7,2.544046356,0.00136414812903277,5.0383959890124e-05,1.8609001179436e-06,0,0
"540",2012,"Lahore",130,"Samina Khalid Ghurki",75,75,7.5,0.0369343759800104,1,0.0369343759800103,1,2,0,0,2008,43.62837912,226575,0,7,2.544046356,0.00136414812903277,5.0383959890124e-05,1.8609001179436e-06,0,0
"541",1991,"Layyah",139,"Syed Muhammad Khurshid Ahmad Shah Bukhari",265.66,100,13.283,0.152351355056899,1,0.152351355056899,0,0,0,0,1990,50.59962908,216217,1164,6,2.147125399,0.0232109353876733,0.00353621745845016,0.000538747521570745,1,0
"542",1992,"Layyah",139,"Syed Muhammad Khurshid Ahmad Shah Bukhari",82.2,82.2,4.11,0.152351355056899,1,0.152351355056899,0,0,0,0,1990,50.59962908,216217,1164,6,2.147125399,0.0232109353876733,0.00353621745845016,0.000538747521570745,1,0
"543",1991,"Layyah",140,"Sahibzada Faizul Hassan",296,100,14.8,0.0787668797057419,1,0.0787668797057419,1,1,0,0,1990,49.39744523,199235,1277,2,1.987343771,0.00620422133857881,0.000488687155843634,3.84923624180767e-05,1,0
"544",1992,"Layyah",140,"Sahibzada Faizul Hassan",96,96,4.8,0.0787668797057419,1,0.0787668797057419,1,1,0,0,1990,49.39744523,199235,1277,2,1.987343771,0.00620422133857881,0.000488687155843634,3.84923624180767e-05,1,0
"545",1993,"Layyah",139,"Malik Niaz Ahmed Jakhar",96,96,4.8,0.133017401979722,1,0.133017401979722,1,1,0,0,1993,51.56924466,225873,966,5,2.022668745,0.017693629229435,0.00235356059169191,0.000313064515308715,0,1
"546",1994,"Layyah",139,"Malik Niaz Ahmed Jakhar",50,50,2.5,0.133017401979722,1,0.133017401979722,1,1,0,0,1993,51.56924466,225873,966,5,2.022668745,0.017693629229435,0.00235356059169191,0.000313064515308715,0,0
"547",1995,"Layyah",139,"Malik Niaz Ahmed Jakhar",0,0,0,0.133017401979722,1,0.133017401979722,1,1,0,0,1993,51.56924466,225873,966,5,2.022668745,0.017693629229435,0.00235356059169191,0.000313064515308715,0,0
"548",1996,"Layyah",139,"Malik Niaz Ahmed Jakhar",0,0,0,0.133017401979722,1,0.133017401979722,1,1,0,0,1993,51.56924466,225873,966,5,2.022668745,0.017693629229435,0.00235356059169191,0.000313064515308715,0,0
"549",1993,"Layyah",140,"Muhammad Jehangir Khan",118,100,5.9,0.0447114099087055,1,0.0447114099087055,0,0,0,0,1993,48.77317187,214700,778,3,2.242434429,0.00199911017602429,8.93830345328864e-05,3.99644149588386e-06,0,1
"550",1994,"Layyah",140,"Muhammad Jehangir Khan",100,100,5,0.0447114099087055,1,0.0447114099087055,0,0,0,0,1993,48.77317187,214700,778,3,2.242434429,0.00199911017602429,8.93830345328864e-05,3.99644149588386e-06,0,0
"551",1995,"Layyah",140,"Muhammad Jehangir Khan",196,100,9.8,0.0447114099087055,1,0.0447114099087055,0,0,0,0,1993,48.77317187,214700,778,3,2.242434429,0.00199911017602429,8.93830345328864e-05,3.99644149588386e-06,0,0
"552",1996,"Layyah",140,"Muhammad Jehangir Khan",0,0,0,0.0447114099087055,1,0.0447114099087055,0,0,0,0,1993,48.77317187,214700,778,3,2.242434429,0.00199911017602429,8.93830345328864e-05,3.99644149588386e-06,0,0
"553",1998,"Layyah",139,"Malik Ghulam Haider Thind",2.8,2.8,0.14,0.238462996304368,1,0.238462996304368,0,0,0,0,1997,45.33056129,232801,2196,3,1.969996951,0.056864600606457,0.0135601030442669,0.00323358280213187,1,0
"554",1998,"Layyah",140,"Sahibzada Faizul Hassan",0,0,0,0.227004873274473,1,0.227004873274473,1,2,0,0,1997,43.9865286,222991,2202,7,2.57648941,0.0515312124903595,0.011697836361054,0.00265546586072659,1,0
"555",2008,"Lodhran",154,"Muhammad Saddique Khan Baluch",0,0,0,-0.0137323352496078,0,0.0137323352496078,0,0,0,0,2008,66.31028566,260489,3783,4,2.178511848,0.000188577031407621,-2.58960301566527e-06,3.55612967745108e-08,0,1
"556",2009,"Lodhran",154,"Muhammad Saddique Khan Baluch",0,0,0,-0.0137323352496078,0,0.0137323352496078,0,0,0,0,2008,66.31028566,260489,3783,4,2.178511848,0.000188577031407621,-2.58960301566527e-06,3.55612967745108e-08,0,0
"557",2010,"Lodhran",154,"Muhammad Saddique Khan Baluch",0,0,0,-0.0137323352496078,0,0.0137323352496078,0,0,0,0,2008,66.31028566,260489,3783,4,2.178511848,0.000188577031407621,-2.58960301566527e-06,3.55612967745108e-08,0,0
"558",2011,"Lodhran",154,"Muhammad Saddique Khan Baluch",100,100,10,-0.0137323352496078,0,0.0137323352496078,0,0,0,0,2008,66.31028566,260489,3783,4,2.178511848,0.000188577031407621,-2.58960301566527e-06,3.55612967745108e-08,0,0
"559",2012,"Lodhran",154,"Muhammad Saddique Khan Baluch",100,100,10,-0.0137323352496078,0,0.0137323352496078,0,0,0,0,2008,66.31028566,260489,3783,4,2.178511848,0.000188577031407621,-2.58960301566527e-06,3.55612967745108e-08,0,0
"560",2008,"Lodhran",155,"Muhammad Akhtar Khan Kanju",100,100,10,-0.0716046819444084,0,0.0716046819444084,1,1,0,0,2008,56.65323766,272048,1123,9,2.097138057,0.00512723047635989,-0.000367133707515427,2.62884923577136e-05,0,1
"561",2009,"Lodhran",155,"Muhammad Akhtar Khan Kanju",200,100,20,-0.0716046819444084,0,0.0716046819444084,1,1,0,0,2008,56.65323766,272048,1123,9,2.097138057,0.00512723047635989,-0.000367133707515427,2.62884923577136e-05,0,0
"562",2010,"Lodhran",155,"Muhammad Akhtar Khan Kanju",0,0,0,-0.0716046819444084,0,0.0716046819444084,1,1,0,0,2008,56.65323766,272048,1123,9,2.097138057,0.00512723047635989,-0.000367133707515427,2.62884923577136e-05,0,0
"563",2011,"Lodhran",155,"Muhammad Akhtar Khan Kanju",100,100,10,-0.0716046819444084,0,0.0716046819444084,1,1,0,0,2008,56.65323766,272048,1123,9,2.097138057,0.00512723047635989,-0.000367133707515427,2.62884923577136e-05,0,0
"564",2012,"Lodhran",155,"Muhammad Akhtar Khan Kanju",0,0,0,-0.0716046819444084,0,0.0716046819444084,1,1,0,0,2008,56.65323766,272048,1123,9,2.097138057,0.00512723047635989,-0.000367133707515427,2.62884923577136e-05,0,0
"565",1991,"MandiBahauddin",84,"Chaudhry Muhammad Nawaz",76.5,76.5,3.825,-0.127240685318623,0,0.127240685318623,0,0,0,0,1990,38.23690076,250797,1011,6,3.127885601,0.0161901920003528,-0.00206005112556498,0.000262122317008289,1,0
"566",1992,"MandiBahauddin",84,"Chaudhry Muhammad Nawaz",204,100,10.2,-0.127240685318623,0,0.127240685318623,0,0,0,0,1990,38.23690076,250797,1011,6,3.127885601,0.0161901920003528,-0.00206005112556498,0.000262122317008289,1,0
"567",1993,"MandiBahauddin",84,"Nazar Muhammad Gondal",185,100,9.25,0.00581223815424559,1,0.00581223815424559,0,0,0,0,1993,38.71623628,262634,860,4,2.235705671,3.37821123616682e-05,1.96349682399499e-07,1.14123111561637e-09,0,1
"568",1994,"MandiBahauddin",84,"Nazar Muhammad Gondal",98.2,98.2,4.91,0.00581223815424559,1,0.00581223815424559,0,0,0,0,1993,38.71623628,262634,860,4,2.235705671,3.37821123616682e-05,1.96349682399499e-07,1.14123111561637e-09,0,0
"569",1995,"MandiBahauddin",84,"Nazar Muhammad Gondal",201.8,100,10.09,0.00581223815424559,1,0.00581223815424559,0,0,0,0,1993,38.71623628,262634,860,4,2.235705671,3.37821123616682e-05,1.96349682399499e-07,1.14123111561637e-09,0,0
"570",1996,"MandiBahauddin",84,"Nazar Muhammad Gondal",0,0,0,0.00581223815424559,1,0.00581223815424559,0,0,0,0,1993,38.71623628,262634,860,4,2.235705671,3.37821123616682e-05,1.96349682399499e-07,1.14123111561637e-09,0,0
"571",1998,"MandiBahauddin",84,"Chaudhry Muhammad Iqbal Bosal",160,100,8,0.259527946271629,1,0.259527946271629,0,0,0,0,1997,36.97424377,266188,2517,7,2.224546766,0.0673547548959696,0.0174804412097799,0.00453666300709613,1,0
"572",2008,"MandiBahauddin",108,"Muhammad Tariq Tarar",0,0,0,0.0329527403759022,1,0.0329527403759022,0,0,0,0,2008,55.40568877,338597,5054,5,2.861515119,0.00108588309828161,3.57828238162544e-05,1.17914210313368e-06,0,1
"573",2009,"MandiBahauddin",108,"Muhammad Tariq Tarar",200,100,20,0.0329527403759022,1,0.0329527403759022,0,0,0,0,2008,55.40568877,338597,5054,5,2.861515119,0.00108588309828161,3.57828238162544e-05,1.17914210313368e-06,0,0
"574",2010,"MandiBahauddin",108,"Muhammad Tariq Tarar",100,100,10,0.0329527403759022,1,0.0329527403759022,0,0,0,0,2008,55.40568877,338597,5054,5,2.861515119,0.00108588309828161,3.57828238162544e-05,1.17914210313368e-06,0,0
"575",2011,"MandiBahauddin",108,"Muhammad Tariq Tarar",100,100,10,0.0329527403759022,1,0.0329527403759022,0,0,0,0,2008,55.40568877,338597,5054,5,2.861515119,0.00108588309828161,3.57828238162544e-05,1.17914210313368e-06,0,0
"576",2012,"MandiBahauddin",108,"Muhammad Tariq Tarar",100,100,10,0.0329527403759022,1,0.0329527403759022,0,0,0,0,2008,55.40568877,338597,5054,5,2.861515119,0.00108588309828161,3.57828238162544e-05,1.17914210313368e-06,0,0
"577",2008,"MandiBahauddin",109,"Nazar Muhammad Gondal",0,0,0,0.0393201166524288,1,0.0393201166524288,1,1,0,0,2008,54.7620584,309950,4725,5,2.591104118,0.00154607157356061,6.07917146254073e-05,2.39033731057218e-06,0,1
"578",2009,"MandiBahauddin",109,"Nazar Muhammad Gondal",0,0,0,0.0393201166524288,1,0.0393201166524288,1,1,0,0,2008,54.7620584,309950,4725,5,2.591104118,0.00154607157356061,6.07917146254073e-05,2.39033731057218e-06,0,0
"579",2010,"MandiBahauddin",109,"Nazar Muhammad Gondal",0,0,0,0.0393201166524288,1,0.0393201166524288,1,1,0,0,2008,54.7620584,309950,4725,5,2.591104118,0.00154607157356061,6.07917146254073e-05,2.39033731057218e-06,0,0
"580",2011,"MandiBahauddin",109,"Nazar Muhammad Gondal",0,0,0,0.0393201166524288,1,0.0393201166524288,1,1,0,0,2008,54.7620584,309950,4725,5,2.591104118,0.00154607157356061,6.07917146254073e-05,2.39033731057218e-06,0,0
"581",2012,"MandiBahauddin",109,"Nazar Muhammad Gondal",0,0,0,0.0393201166524288,1,0.0393201166524288,1,1,0,0,2008,54.7620584,309950,4725,5,2.591104118,0.00154607157356061,6.07917146254073e-05,2.39033731057218e-06,0,0
"582",1993,"MandiBahauddin_cum_Gujrat",83,"Zafarullah Tarar",158.6,100,7.93,0.193145224851938,1,0.193145224851938,0,0,0,0,1993,43.95093579,303113,1380,5,2.640705667,0.0373050778831057,0.00720529765585151,0.00139166883586458,0,1
"583",1994,"MandiBahauddin_cum_Gujrat",83,"Zafarullah Tarar",46.8,46.8,2.34,0.193145224851938,1,0.193145224851938,0,0,0,0,1993,43.95093579,303113,1380,5,2.640705667,0.0373050778831057,0.00720529765585151,0.00139166883586458,0,0
"584",1995,"MandiBahauddin_cum_Gujrat",83,"Zafarullah Tarar",136,100,6.8,0.193145224851938,1,0.193145224851938,0,0,0,0,1993,43.95093579,303113,1380,5,2.640705667,0.0373050778831057,0.00720529765585151,0.00139166883586458,0,0
"585",1996,"MandiBahauddin_cum_Gujrat",83,"Zafarullah Tarar",119,100,5.95,0.193145224851938,1,0.193145224851938,0,0,0,0,1993,43.95093579,303113,1380,5,2.640705667,0.0373050778831057,0.00720529765585151,0.00139166883586458,0,0
"586",1998,"MandiBahauddin_cum_Gujrat",83,"Mumtaz Ahmad Tarar",161.4,100,8.07,0.232159081852236,1,0.232159081852236,0,0,0,0,1997,40.47066868,310027,3004,8,2.689232605,0.0538978392864732,0.012512872882567,0.0029049770797505,1,0
"587",1991,"Mianwali",53,"Maulana Abdul Sattar Khan Niazi",207.22,100,10.361,0.237947214653197,1,0.237947214653197,1,1,1,0,1990,43.86759071,231736,1380,6,2.394148773,0.0566188769612146,0.0134723040697131,0.00320569722834916,1,0
"588",1992,"Mianwali",53,"Maulana Abdul Sattar Khan Niazi",174.98,100,8.749,0.237947214653197,1,0.237947214653197,1,1,1,0,1990,43.86759071,231736,1380,6,2.394148773,0.0566188769612146,0.0134723040697131,0.00320569722834916,1,0
"589",1991,"Mianwali",54,"Haji Gul Hamid Khan Rokhari",190.18,100,9.509,0.320645926634358,1,0.320645926634358,0,0,0,0,1990,48.58285306,223830,1473,7,1.907431969,0.102813810267206,0.0329668294639374,0.0105706795816611,1,0
"590",1992,"Mianwali",54,"Haji Gul Hamid Khan Rokhari",230.8,100,11.54,0.320645926634358,1,0.320645926634358,0,0,0,0,1990,48.58285306,223830,1473,7,1.907431969,0.102813810267206,0.0329668294639374,0.0105706795816611,1,0
"591",1998,"Mianwali",53,"Muhammad Maqbool Ahmed Khan",0,0,0,0.0278650069993568,1,0.0278650069993568,0,0,0,0,1997,40.25526017,262634,3998,7,3.236202797,0.000776458615074203,2.16360247437536e-05,6.0288798092295e-07,1,0
"592",1998,"Mianwali",54,"Inam Ullah Khan",0,0,0,0.215334696417459,1,0.215334696417459,0,0,0,0,1997,47.49840602,236829,3237,5,2.824872072,0.0463690314811992,0.00998486131717564,0.00215008708050445,1,0
"593",1991,"Multan",114,"Syed Yousaf Raza Gillani",65.88,65.88,3.294,-0.0443329956378677,0,0.0443329956378677,1,1,0,0,1990,48.00869838,248782,1247,5,2.11184512,0.0019654145022272,-8.71327125538402e-05,3.86285416556498e-06,1,0
"594",1992,"Multan",114,"Syed Yousaf Raza Gillani",48.82,48.82,2.441,-0.0443329956378677,0,0.0443329956378677,1,1,0,0,1990,48.00869838,248782,1247,5,2.11184512,0.0019654145022272,-8.71327125538402e-05,3.86285416556498e-06,1,0
"595",1991,"Multan",116,"Tanveer-ul-Hasan Gillani",142.4,100,7.12,0.107125626664989,1,0.107125626664989,0,0,0,0,1990,40.95108427,232829,756,4,2.175568354,0.0114758998883666,0.00122936296708595,0.000131696278247813,1,0
"596",1992,"Multan",116,"Tanveer-ul-Hasan Gillani",122.68,100,6.134,0.107125626664989,1,0.107125626664989,0,0,0,0,1990,40.95108427,232829,756,4,2.175568354,0.0114758998883666,0.00122936296708595,0.000131696278247813,1,0
"597",1991,"Multan",117,"Haji Hayatullah Khan",269.3,100,13.465,0.0642444507236822,1,0.0642444507236822,0,0,0,0,1990,50.96690056,249974,1169,4,2.162249722,0.00412734944878763,0.000265159298282054,1.70350134724076e-05,1,0
"598",1992,"Multan",117,"Haji Hayatullah Khan",170.36,100,8.518,0.0642444507236822,1,0.0642444507236822,0,0,0,0,1990,50.96690056,249974,1169,4,2.162249722,0.00412734944878763,0.000265159298282054,1.70350134724076e-05,1,0
"599",1991,"Multan",118,"Muhammad Siddique Khan Kanjoo",270,100,13.5,0.172838669220209,1,0.172838669220209,1,1,0,0,1990,47.29832099,249493,1400,5,2.445880957,0.0298732055778128,0.00516324509741089,0.000892408411494267,1,0
"600",1992,"Multan",118,"Muhammad Siddique Khan Kanjoo",46.6,46.6,2.33,0.172838669220209,1,0.172838669220209,1,1,0,0,1990,47.29832099,249493,1400,5,2.445880957,0.0298732055778128,0.00516324509741089,0.000892408411494267,1,0
"601",1991,"Multan",119,"Syed Javed Ali Shah",92.9,92.9,4.645,0.121334217789025,1,0.121334217789025,0,0,0,0,1990,48.27053224,252968,1145,5,2.034966458,0.0147219924064746,0.00178628143293556,0.000216737060416294,1,0
"602",1992,"Multan",119,"Syed Javed Ali Shah",0,0,0,0.121334217789025,1,0.121334217789025,0,0,0,0,1990,48.27053224,252968,1145,5,2.034966458,0.0147219924064746,0.00178628143293556,0.000216737060416294,1,0
"603",1993,"Multan",114,"Syed Yousaf Raza Gillani",200,100,10,0.192298763158948,1,0.192298763158948,1,2,0,0,1993,46.58539132,268142,1130,6,2.040432977,0.0369788143124612,0.00711098025537069,0.00136743270795548,0,1
"604",1994,"Multan",114,"Syed Yousaf Raza Gillani",140,100,7,0.192298763158948,1,0.192298763158948,1,2,0,0,1993,46.58539132,268142,1130,6,2.040432977,0.0369788143124612,0.00711098025537069,0.00136743270795548,0,0
"605",1995,"Multan",114,"Syed Yousaf Raza Gillani",252.5,100,12.625,0.192298763158948,1,0.192298763158948,1,2,0,0,1993,46.58539132,268142,1130,6,2.040432977,0.0369788143124612,0.00711098025537069,0.00136743270795548,0,0
"606",1996,"Multan",114,"Syed Yousaf Raza Gillani",0,0,0,0.192298763158948,1,0.192298763158948,1,2,0,0,1993,46.58539132,268142,1130,6,2.040432977,0.0369788143124612,0.00711098025537069,0.00136743270795548,0,0
"607",1993,"Multan",115,"Haji Muhammad Boota",0,0,0,-0.149882736911567,0,0.149882736911567,0,0,0,0,1993,39.69438358,282511,854,6,2.179605818,0.022464834824102,-0.00336709092770269,0.000504668803674186,0,1
"608",1994,"Multan",115,"Haji Muhammad Boota",85.26,85.26,4.263,-0.149882736911567,0,0.149882736911567,0,0,0,0,1993,39.69438358,282511,854,6,2.179605818,0.022464834824102,-0.00336709092770269,0.000504668803674186,0,0
"609",1995,"Multan",115,"Haji Muhammad Boota",32,32,1.6,-0.149882736911567,0,0.149882736911567,0,0,0,0,1993,39.69438358,282511,854,6,2.179605818,0.022464834824102,-0.00336709092770269,0.000504668803674186,0,0
"610",1996,"Multan",115,"Haji Muhammad Boota",0,0,0,-0.149882736911567,0,0.149882736911567,0,0,0,0,1993,39.69438358,282511,854,6,2.179605818,0.022464834824102,-0.00336709092770269,0.000504668803674186,0,0
"611",1993,"Multan",116,"Sheikh Muhammad Tahir Rasheed",0,0,0,-0.0182148822407369,0,0.0182148822407369,0,0,0,0,1993,40.87889978,247514,922,5,2.054695538,0.000331781935043913,-6.04336887642869e-06,1.10079252421483e-07,0,1
"612",1994,"Multan",116,"Sheikh Muhammad Tahir Rasheed",85.54,85.54,4.277,-0.0182148822407369,0,0.0182148822407369,0,0,0,0,1993,40.87889978,247514,922,5,2.054695538,0.000331781935043913,-6.04336887642869e-06,1.10079252421483e-07,0,0
"613",1995,"Multan",116,"Sheikh Muhammad Tahir Rasheed",24.5,24.5,1.225,-0.0182148822407369,0,0.0182148822407369,0,0,0,0,1993,40.87889978,247514,922,5,2.054695538,0.000331781935043913,-6.04336887642869e-06,1.10079252421483e-07,0,0
"614",1996,"Multan",116,"Sheikh Muhammad Tahir Rasheed",0,0,0,-0.0182148822407369,0,0.0182148822407369,0,0,0,0,1993,40.87889978,247514,922,5,2.054695538,0.000331781935043913,-6.04336887642869e-06,1.10079252421483e-07,0,0
"615",1993,"Multan",117,"Rana Mumtaz Ahmed Noon",193.5,100,9.675,0.109669387190483,1,0.109669387190483,0,0,0,0,1993,52.79339809,273860,1638,3,2.103275026,0.0120273744867361,0.0013190347894708,0.00014465773704419,0,1
"616",1994,"Multan",117,"Rana Mumtaz Ahmed Noon",128,100,6.4,0.109669387190483,1,0.109669387190483,0,0,0,0,1993,52.79339809,273860,1638,3,2.103275026,0.0120273744867361,0.0013190347894708,0.00014465773704419,0,0
"617",1995,"Multan",117,"Rana Mumtaz Ahmed Noon",75,75,3.75,0.109669387190483,1,0.109669387190483,0,0,0,0,1993,52.79339809,273860,1638,3,2.103275026,0.0120273744867361,0.0013190347894708,0.00014465773704419,0,0
"618",1996,"Multan",117,"Rana Mumtaz Ahmed Noon",50,50,2.5,0.109669387190483,1,0.109669387190483,0,0,0,0,1993,52.79339809,273860,1638,3,2.103275026,0.0120273744867361,0.0013190347894708,0.00014465773704419,0,0
"619",1993,"Multan",118,"Mirza Muhammad Nasir Baig",0,0,0,0.133326259786126,1,0.133326259786126,1,1,0,0,1993,48.61448336,271415,1641,4,2.03387887,0.0177758915485576,0.00236999313453299,0.00031598232034608,0,1
"620",1994,"Multan",118,"Mirza Muhammad Nasir Baig",0,0,0,0.133326259786126,1,0.133326259786126,1,1,0,0,1993,48.61448336,271415,1641,4,2.03387887,0.0177758915485576,0.00236999313453299,0.00031598232034608,0,0
"621",1995,"Multan",118,"Mirza Muhammad Nasir Baig",2.9,2.9,0.145,0.133326259786126,1,0.133326259786126,1,1,0,0,1993,48.61448336,271415,1641,4,2.03387887,0.0177758915485576,0.00236999313453299,0.00031598232034608,0,0
"622",1996,"Multan",118,"Mirza Muhammad Nasir Baig",60,60,3,0.133326259786126,1,0.133326259786126,1,1,0,0,1993,48.61448336,271415,1641,4,2.03387887,0.0177758915485576,0.00236999313453299,0.00031598232034608,0,0
"623",1993,"Multan",119,"Syed Javed Ali Shah",0,0,0,-0.043958008925711,0,0.043958008925711,1,1,0,0,1993,51.51589589,260539,1457,3,2.379595649,0.00193230654871289,-8.4940348515531e-05,3.73380859819871e-06,0,1
"624",1994,"Multan",119,"Syed Javed Ali Shah",58.44,58.44,2.922,-0.043958008925711,0,0.043958008925711,1,1,0,0,1993,51.51589589,260539,1457,3,2.379595649,0.00193230654871289,-8.4940348515531e-05,3.73380859819871e-06,0,0
"625",1995,"Multan",119,"Syed Javed Ali Shah",23.1,23.1,1.155,-0.043958008925711,0,0.043958008925711,1,1,0,0,1993,51.51589589,260539,1457,3,2.379595649,0.00193230654871289,-8.4940348515531e-05,3.73380859819871e-06,0,0
"626",1996,"Multan",119,"Syed Javed Ali Shah",0,0,0,-0.043958008925711,0,0.043958008925711,1,1,0,0,1993,51.51589589,260539,1457,3,2.379595649,0.00193230654871289,-8.4940348515531e-05,3.73380859819871e-06,0,0
"627",1998,"Multan",114,"Haji Sikander Hayat Bosan",0,0,0,0.192445189929179,1,0.192445189929179,0,0,0,0,1997,42.05178992,280711,2142,7,2.058498237,0.0370351511268778,0.00712723669266784,0.00137160241899068,1,0
"628",1998,"Multan",115,"Haji Muhammad Boota",0,0,0,0.373842159431138,1,0.373842159431138,1,1,0,0,1997,28.64196538,298527,1008,9,1.892260869,0.139757960168136,0.0522474176269471,0.0195322874303584,1,0
"629",1998,"Multan",116,"Sheikh Muhammad Tahir Rasheed",100,100,5,0.202663906652374,1,0.202663906652374,1,1,0,0,1997,31.16788854,260393,678,5,2.027327135,0.0410726590596022,0.00832394554161999,0.00168696332222632,1,0
"630",1998,"Multan",117,"Gulam Qasim Khan",0,0,0,0.199789662046557,1,0.199789662046557,0,0,0,0,1997,43.90316178,290216,2277,5,2.062707512,0.0399159090606775,0.00797478598151385,0.00159327979614027,1,0
"631",1998,"Multan",118,"Muhammad Siddique Khan Kanjoo",0,0,0,0.341020638828247,1,0.341020638828247,1,2,0,0,1997,46.34061467,278749,1650,5,1.863591674,0.116295076106826,0.0396590211465293,0.0135245447266924,1,0
"632",1998,"Multan",119,"Syed Javed Ali Shah",0,0,0,0.288395044864297,1,0.288395044864297,1,2,0,0,1997,43.67251671,268203,2194,6,1.989179609,0.0831717019022799,0.0239863067015479,0.00691753199732171,1,0
